index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
235,"['阴谋', '/zh/entry?entryID=c_33f0b7e2aa66', '[yīnmóu]', '음모.', '6급']","['引擎', '/zh/entry?entryID=c_33f1bceeac7a', '[yǐnqíng]', '엔진(engine).', '6급']","['饮食', '/zh/entry?entryID=c_33f1bde3ae72', '[yǐnshí]', '음식을 먹고 마시다.', '6급']","['隐私', '/zh/entry?entryID=c_33f1bdeeaf7e', '[yǐnsī]', '사적인 비밀. 개인의 사생활〔사적인 일〕. 프라이버시.', '6급']","['音响', '/zh/entry?entryID=c_33f1bee2af73', '[yīnxiǎng]', '음향. [주로 음향 효과를 가리킴]', '6급']","['引用', '/zh/entry?entryID=c_33f1bde6ab72', '[yǐnyòng]', '인용하다.', '6급']","['隐约', '/zh/entry?entryID=c_33f1bae6ab6f', '[yǐnyuē]', '희미하다. 흐릿하다. 어렴풋하다.', '6급']","['仪器', '/zh/entry?entryID=c_33f0bee1a466', '[yíqì]', '측정〔계측〕기. [과학 기술 분야에서 실험·검측·제도·계량 등에 쓰이는 각종...', '6급']","['毅然', '/zh/entry?entryID=c_33f0b6e3ac68', '[yìrán]', '의연히. 결연히.', '6급']","['一如既往', '/zh/entry?entryID=c_33f3b9e6ad72', '[yìrújìwǎng]', '지난날과 다름없다.', '6급']","['衣裳', '/zh/entry?entryID=c_33f3b7e2aa69', '[yīshang]', '의상. 의복.', '6급']","['仪式', '/zh/entry?entryID=c_33f0bee0ac6d', '[yíshì]', '의식.', '6급']","['遗失', '/zh/entry?entryID=c_33f0bce6a96e', '[yíshī]', '유실하다. 분실하다. 잃어버리다.', '6급']","['意识', '/zh/entry?entryID=c_33f0b9eeaa74', '[yìshí]', '(객관 물질 세계에 대한 반영으로서) 의식.', '6급']","['一丝不苟', '/zh/entry?entryID=c_33f3b9e3a567', '[yìsībùgǒu]', '(일을 함에 있어서) 조금도 소홀히 하지 않다. 조금도 빈틈이 없다.', '6급']","['意图', '/zh/entry?entryID=c_33f0b6e7af6f', '[yìtú]', '의도. 기도. 타산.', '6급']","['依托', '/zh/entry?entryID=c_33f0bee5a86e', '[yītuō]', '의지하다. 기대다. 빌붙다. 의거하다. 근거로 삼다.', '6급']","['以往', '/zh/entry?entryID=c_33f0bdeead7b', '[yǐwǎng]', '종전. 이전. 과거. 이왕. 기왕.', '6급']","['意味着', '/zh/entry?entryID=c_33f0b6e7ab6b', '[yìwèizhe]', '의미하다. 뜻하다. 나타내다.', '6급']","['意向', '/zh/entry?entryID=c_33f0b6e7a464', '[yìxiàng]', '의향. 의도. 의사.', '6급']"
236,"['一向', '/zh/entry?entryID=c_33f3b6e6aa6c', '[yíxiàng]', '줄곧. 내내. 종래. [과거부터 지금까지를 나타냄]', '6급']","['以致', '/zh/entry?entryID=c_33f0bae6af72', '[yǐzhì]', '…이〔가〕 되다. …을〔를〕 가져오다〔초래하다〕. …에 이르다. [주로 나쁜...', '6급']","['意志', '/zh/entry?entryID=c_33f0b6e5ac6a', '[yìzhì]', '의지. 의기.', '6급']","['以至', '/zh/entry?entryID=c_33f0bae6ad70', '[yǐzhì]', '…까지. …에 이르기까지.', '6급']","['永恒', '/zh/entry?entryID=c_33f1b7eeab74', '[yǒnghéng]', '영원히 변하지 않다. 영원하다. 항구하다.', '6급']","['拥护', '/zh/entry?entryID=c_33f1b7e4aa69', '[yōnghù]', '(당파·지도자·정책·노선 등을) 옹호하다. 지지하다.', '6급']","['用户', '/zh/entry?entryID=c_33febeeeaa87', '[yònghù]', '사용자. 가입자. 아이디(ID).', '6급']","['庸俗', '/zh/entry?entryID=c_33f1b7e2a562', '[yōngsú]', '범속하다. 비속하다. 저속하다. 졸렬하고 속되다.', '6급']","['涌现', '/zh/entry?entryID=c_33febee1ac7c', '[yǒngxiàn]', '한꺼번에 나타나다〔생겨나다·배출되다〕.', '6급']","['拥有', '/zh/entry?entryID=c_33f1b7e3ab69', '[yōngyǒu]', '보유하다. 소유하다. 가지다. 지니다.', '6급']","['勇于', '/zh/entry?entryID=c_33febee2ad7e', '[yǒngyú]', '용감하게〔과감하게·뱃심 좋게·겁내지 않고〕 …하다.', '6급']","['踊跃', '/zh/entry?entryID=c_33febee1ab7b', '[yǒngyuè]', '펄쩍 뛰어오르다. 껑충껑충 뛰다.', '6급']","['诱惑', '/zh/entry?entryID=c_33feb7e0ae76', '[yòuhuò]', '꾀다. 유혹하다.', '6급']","['油腻', '/zh/entry?entryID=c_33febae4a574', '[yóunì]', '기름지다. 기름기가 많다. 느끼하다.', '6급']","['油漆', '/zh/entry?entryID=c_33febae3af7d', '[yóuqī]', '페인트.', '6급']","['犹如', '/zh/entry?entryID=c_33febde1af7e', '[yóurú]', '마치 …와〔과〕 같다.', '6급']","['优胜劣汰', '/zh/entry?entryID=c_33febfe1aa7b', '[yōushèngliètài]', '우승열패하다. 나은 자는 이기고 못한 자는 패하다. 강한 자는 번성하고 약한...', '6급']","['有条不紊', '/zh/entry?entryID=c_33feb6e7ac7a', '[yǒutiáobùwěn]', '(말·행동이) 조리 있고 질서 정연하다. 일사불란하고 이치에 들어맞다.', '6급']","['优先', '/zh/entry?entryID=c_33febfe0ac7c', '[yōuxiān]', '우선하다.', '6급']","['优异', '/zh/entry?entryID=c_33febfe0aa7a', '[yōuyì]', '특히 우수하다. 특출하다.', '6급']"
237,"['忧郁', '/zh/entry?entryID=c_33febce6ab7e', '[yōuyù]', '우울하다. 침울하다.', '6급']","['优越', '/zh/entry?entryID=c_33febfefae8d', '[yōuyuè]', '우월하다. 우량하다. 우수하다.', '6급']","['幼稚', '/zh/entry?entryID=c_33feb7e3a873', '[yòuzhì]', '유치하다. 어리다.', '6급']","['愈', '/zh/entry?entryID=c_33ffb6e6a876', '[yù]', '(병이) 낫다.', '6급']","['玉', '/zh/entry?entryID=c_33ffbbe4ad7e', '[yù]', '옥.', '6급']","['原告', '/zh/entry?entryID=c_33ffb7e0a46d', '[yuángào]', '원고.', '6급']","['缘故', '/zh/entry?entryID=c_32f6bfe1a56d', '[yuángù]', '연고. 원인. 이유.', '6급']","['原理', '/zh/entry?entryID=c_33ffb7eeaf86', '[yuánlǐ]', '원리.', '6급']","['园林', '/zh/entry?entryID=c_33ffb7e4a976', '[yuánlín]', '원림. 정원.', '6급']","['圆满', '/zh/entry?entryID=c_32f6bfe6a976', '[yuánmǎn]', '원만하다. 완벽하다. 훌륭하다. 충분하다.', '6급']","['源泉', '/zh/entry?entryID=c_32f6bfefab81', '[yuánquán]', '원천.', '6급']","['原始', '/zh/entry?entryID=c_32f6bee6a571', '[yuánshǐ]', '원시의.', '6급']","['元首', '/zh/entry?entryID=c_33ffb7e6a978', '[yuánshǒu]', '군주. 임금.', '6급']","['元素', '/zh/entry?entryID=c_33ffb7e6ab7a', '[yuánsù]', '요소.', '6급']","['冤枉', '/zh/entry?entryID=c_33ffb6e0a971', '[yuānwang]', '억울하다. 대우가 불공평하다.', '6급']","['原先', '/zh/entry?entryID=c_32f6bee4a872', '[yuánxiān]', '종전. 이전. 최초. 본래.', '6급']","['元宵节', '/zh/entry?entryID=c_33ffb7e5ad7b', '[yuánxiāojié]', '원소절. 정월 대보름. 음력 정월 보름의 명절.', '6급']","['愚蠢', '/zh/entry?entryID=c_33ffbceeaa86', '[yúchǔn]', '어리석다. 우둔하다. 멍청하다. 미련하다. 바보 같다.', '6급']","['岳母', '/zh/entry?entryID=c_32f6bae0ac6e', '[yuèmǔ]', '장모.', '6급']","['乐谱', '/zh/entry?entryID=c_32f6bae2af73', '[yuèpǔ]', '악보.', '6급']"
238,"['约束', '/zh/entry?entryID=c_32f6bde3a46c', '[yuēshù]', '단속하다. 규제하다. 속박하다. 구속하다.', '6급']","['预料', '/zh/entry?entryID=c_33ffb8eeac84', '[yùliào]', '예상하다. 예측하다. 전망하다.', '6급']","['舆论', '/zh/entry?entryID=c_33ffbde5ab7f', '[yúlùn]', '여론.', '6급']","['愚昧', '/zh/entry?entryID=c_33ffbde7ae84', '[yúmèi]', '우매하다. 어리석고 사리에 어둡다.', '6급']","['渔民', '/zh/entry?entryID=c_33ffbce4a577', '[yúmín]', '어민.', '6급']","['熨', '/zh/entry?entryID=c_32f6b6e6a96d', '[yùn]', '다리다. 다림질하다.', '6급']","['蕴藏', '/zh/entry?entryID=c_32f6b6e7a56a', '[yùncáng]', '잠재하다. 매장되다. 묻히다. 간직하다.', '6급']","['酝酿', '/zh/entry?entryID=c_32f6b9efad7d', '[yùnniàng]', '술을 빚다. 술을 발효시키다.', '6급']","['运算', '/zh/entry?entryID=c_32f6b9e2af72', '[yùnsuàn]', '연산하다. 운산하다.', '6급']","['运行', '/zh/entry?entryID=c_32f6b9e2a86b', '[yùnxíng]', '(차·열차·배·별 등이) 운행하다.', '6급']","['孕育', '/zh/entry?entryID=c_32f6b9e7ac74', '[yùnyù]', '낳아 기르다. 생육하다.', '6급']","['预期', '/zh/entry?entryID=c_33ffb8eea880', '[yùqī]', '예기하다. 미리 기대하다.', '6급']","['与日俱增', '/zh/entry?entryID=c_33ffbde3a577', '[yǔrìjùzēng]', '날이 갈수록 많아〔더해〕지다. 날로 늘어나다〔커지다〕.', '6급']","['羽绒服', '/zh/entry?entryID=c_33ffbdeeae8b', '[yǔróngfú]', '다운 재킷(down jacket). 오리〔거위〕털 재킷.', '6급']","['预算', '/zh/entry?entryID=c_33ffb9e7a97b', '[yùsuàn]', '예산하다.', '6급']","['欲望', '/zh/entry?entryID=c_33ffb9e3aa78', '[yùwàng]', '욕망.', '6급']","['预先', '/zh/entry?entryID=c_33ffb9e7a577', '[yùxiān]', '사전에. 미리.', '6급']","['寓言', '/zh/entry?entryID=c_33ffb6e7a978', '[yùyán]', '우언. 우화(寓話).', '6급']","['预言', '/zh/entry?entryID=c_33ffb9e6af80', '[yùyán]', '예언하다.', '6급']","['预兆', '/zh/entry?entryID=c_33ffb9e6a576', '[yùzhào]', '조짐을〔징조를·전조를〕 보이다.', '6급']"
239,"['宇宙', '/zh/entry?entryID=c_33ffbde1a474', '[yǔzhòu]', '우주. [모든 천체(天體)를 포함하는 무한 공간]', '6급']","['咋', '/zh/entry?entryID=c_32f6b7e7aa70', '[zǎ]', '어째서. 어떻게. 왜.', '6급']","['砸', '/zh/entry?entryID=c_32f6b6eea571', '[zá]', '(무거운 것으로) 눌러 으스러뜨리다. 내리치다. 박다. 찧다. 다지다.', '6급']","['宰', '/zh/entry?entryID=c_32f6b7e3aa6c', '[zǎi]', '주관하다. 주재(主宰)하다.', '6급']","['再接再厉', '/zh/entry?entryID=c_32f6b7e0ad6c', '[zàijiēzàilì]', '수탉이 서로 싸울때, 쪼기 전에 항상 부리를 다듬다.', '6급']","['灾难', '/zh/entry?entryID=c_32f6b7e6a56a', '[zāinàn]', '재난. 재해. 화. 환난.', '6급']","['栽培', '/zh/entry?entryID=c_32f6b7e4aa6d', '[zāipéi]', '심어 가꾸다. 배양하다. 재배하다.', '6급']","['在意', '/zh/entry?entryID=c_32f7bee3a872', '[zàiyì]', '마음에 두다.', '6급']","['杂技', '/zh/entry?entryID=c_32f6b6e2ac6c', '[zájì]', '잡기. 곡예. 서커스. (접시돌리기·체조·마술·자전거 곡예·입내 등) 각종 ...', '6급']","['杂交', '/zh/entry?entryID=c_32f6b6e2a969', '[zájiāo]', '(품종이나 속이 다른 생물끼리) 교잡하다. 교배하다.', '6급']","['攒', '/zh/entry?entryID=c_32f7beefae84', '[zǎn]', '쌓다. 모으다. 저축하다. 비축하다. 저장하다. 축적하다.', '6급']","['暂且', '/zh/entry?entryID=c_32f7beeead82', '[zànqiě]', '잠시. 잠깐. 당분간.', '6급']","['赞叹', '/zh/entry?entryID=c_32f7bfe5ad7a', '[zàntàn]', '찬탄하다. 감탄하며 찬미하다.', '6급']","['赞助', '/zh/entry?entryID=c_32f7bfe5aa77', '[zànzhù]', '찬조하다. 지지하다. 협찬하다. [요즘은 주로 경제적인 도움을 가리킴]', '6급']","['遭受', '/zh/entry?entryID=c_32f7bfefaa81', '[zāoshòu]', '(불행 또는 손해를) 입다. 당하다. 만나다. 부닥치다.', '6급']","['糟蹋', '/zh/entry?entryID=c_32f7bce7aa76', '[zāotà]', '낭비하다. 못 쓰게 하다. 손상하다. 망치다. 파괴하다.', '6급']","['造型', '/zh/entry?entryID=c_32f7bde3a46d', '[zàoxíng]', '(만들어 낸 물체의) 이미지. 형상. 조형.', '6급']","['遭殃', '/zh/entry?entryID=c_32f7bfefa47b', '[zāoyāng]', '재난을 입다. 불행〔재앙〕을 당하다.', '6급']","['噪音', '/zh/entry?entryID=c_32f7bde1aa71', '[zàoyīn]', '소음.', '6급']","['遭遇', '/zh/entry?entryID=c_32f7bfeead83', '[zāoyù]', '조우하다. (적 또는 불행·불리한 일을) 만나다. 부닥치다. 맞닥뜨리다. 당하다.', '6급']"
240,"['责怪', '/zh/entry?entryID=c_32f7bdefa57a', '[zéguài]', '원망하다. 나무라다. 책망하다. 탓하다.', '6급']","['贼', '/zh/entry?entryID=c_32f7bae3ac72', '[zéi]', '도둑. 도적.', '6급']","['赠送', '/zh/entry?entryID=c_32f7bbe1ab70', '[zèngsòng]', '증정하다. 선사하다. 주다.', '6급']","['增添', '/zh/entry?entryID=c_32f7bbe5ae77', '[zēngtiān]', '더하다. 늘리다. 보태다. 첨가하다.', '6급']","['眨', '/zh/entry?entryID=c_32f7b8e4a469', '[zhǎ]', '(눈을) 깜박거리다. 깜짝이다.', '6급']","['扎', '/zh/entry?entryID=c_32f7bbe0ab6f', '[zhā]', '(뾰족한 물건으로) 찌르다.', '6급']","['债券', '/zh/entry?entryID=c_32f7b9e1a568', '[zhàiquàn]', '채권. [공채나 국채]', '6급']","['摘要', '/zh/entry?entryID=c_32f7b9e4ae74', '[zhāiyào]', '적요. 개요.', '6급']","['斩钉截铁', '/zh/entry?entryID=c_32f7b6e4a86b', '[zhǎndīngjiétiě]', '맺고 끊다. 언행이 단호하다. 과단성이 있다.', '6급']","['战斗', '/zh/entry?entryID=c_32f7b7e4a569', '[zhàndòu]', '전투.', '6급']","['障碍', '/zh/entry?entryID=c_32f4bce5a46b', ""[zhàng'ài]"", '장애물. 방해물.', '6급']","['章程', '/zh/entry?entryID=c_32f4bee1a86d', '[zhāngchéng]', '장정. 규정.', '6급']","['帐篷', '/zh/entry?entryID=c_32f4bce7aa73', '[zhàngpeng]', '장막. 천막. 텐트.', '6급']","['沾光', '/zh/entry?entryID=c_32f7b9eead7d', '[zhānguāng]', '덕을 보다.', '6급']","['占据', '/zh/entry?entryID=c_32f7b7e7a46b', '[zhànjù]', '점거하다. 점유하다.', '6급']","['占领', '/zh/entry?entryID=c_32f7b7e6ac72', '[zhànlǐng]', '(토지나 진지를) 점령하다.', '6급']","['战略', '/zh/entry?entryID=c_32f7b7e0ac6c', '[zhànlüè]', '전략. [전술의 상위 개념임]', '6급']","['展示', '/zh/entry?entryID=c_32f7b6e0a968', '[zhǎnshì]', '드러내다. 나타내다. 전시하다.', '6급']","['战术', '/zh/entry?entryID=c_32f7b7efaa79', '[zhànshù]', '전술.', '6급']","['展望', '/zh/entry?entryID=c_32f7b6efac7a', '[zhǎnwàng]', '먼 곳을 보다. 멀리 바라보다.', '6급']"
241,"['展现', '/zh/entry?entryID=c_32f7b6efae7c', '[zhǎnxiàn]', '드러내다. 나타나다.', '6급']","['崭新', '/zh/entry?entryID=c_32f7b6eea471', '[zhǎnxīn]', '참신하다. 아주 새롭다.', '6급']","['瞻仰', '/zh/entry?entryID=c_32f7b6e5a569', '[zhānyǎng]', '첨앙하다. 우러러보다.', '6급']","['战役', '/zh/entry?entryID=c_32f7b7eeaf7d', '[zhànyì]', '전역.', '6급']","['招标', '/zh/entry?entryID=c_32f4bce3ab70', '[zhāobiāo]', '입찰 공고하다. 청부 입찰자를 모집하다.', '6급']","['着迷', '/zh/entry?entryID=c_32f4bde1ac70', '[zháomí]', '몰두하다. 사로잡히다. 정신이 팔리다. 빠져들다. 매혹되다. 반하다.', '6급']","['朝气蓬勃', '/zh/entry?entryID=c_32f4bde4ab72', '[zhāoqìpéngbó]', '생기가 넘쳐흐르다. 생기발랄하다. 씩씩하다.', '6급']","['招收', '/zh/entry?entryID=c_32f4bceeaf7f', '[zhāoshōu]', '(학생·일꾼 등을) 모집하다. 받아들이다.', '6급']","['照样(儿)', '/zh/entry?entryID=c_32f4bae0aa6a', '[zhàoyàng(r)]', '어떤 모양대로 하다. 그대로 하다.', '6급']","['照耀', '/zh/entry?entryID=c_32f4baefad7c', '[zhàoyào]', '밝게 비추다. 환하게 비추다. 눈부시게 비치다.', '6급']","['沼泽', '/zh/entry?entryID=c_32f4bdeea879', '[zhǎozé]', '소택. 소택지.', '6급']","['诈骗', '/zh/entry?entryID=c_32f7b8e2aa6d', '[zhàpiàn]', '속이다. 갈취하다. 편취하다. 사취하다. 협잡하다.', '6급']","['渣(儿)', '/zh/entry?entryID=c_32f7b8e7a971', '[zhā(r)]', '찌꺼기. 침전물. 앙금. 잔류물.', '6급']","['扎实', '/zh/entry?entryID=c_32f7bbefa87b', '[zhāshi]', '견실하다. 견고하다. 튼튼하다. 확고하다.', '6급']","['折', '/zh/entry?entryID=c_32f4bbe4a56a', '[zhé]', '꺾다. 끊다. 자르다. 부러뜨리다.', '6급']","['遮挡', '/zh/entry?entryID=c_32f4bbe6ac73', '[zhēdǎng]', '막다. 차단하다. 가리다.', '6급']","['折磨', '/zh/entry?entryID=c_32f4bbe0ad6e', '[zhémó]', '(육체적 정신적으로) 고통스럽게 하다. 괴롭히다. 못살게 굴다. 학대하다. ...', '6급']","['阵地', '/zh/entry?entryID=c_32f4b7e5a466', '[zhèndì]', '진지.', '6급']","['镇定', '/zh/entry?entryID=c_32f5bee7a470', '[zhèndìng]', '침착하다. 냉정하다. 차분하다. 태연하다.', '6급']","['振奋', '/zh/entry?entryID=c_32f4b7e2a867', '[zhènfèn]', '분기하다. 분발하다. 진작하다.', '6급']"
242,"['政策', '/zh/entry?entryID=c_32f5bae5a86e', '[zhèngcè]', '정책.', '6급']","['正当', '/zh/entry?entryID=c_32f5bce2aa6f', '[zhèngdāng]', '마침 …한 시기이다.', '6급']","['争端', '/zh/entry?entryID=c_32f5bee3ab73', '[zhēngduān]', '쟁단. 분쟁의 실마리.', '6급']","['整顿', '/zh/entry?entryID=c_32f5bfefa57a', '[zhěngdùn]', '정비하다. 바로잡다. 통합하다. 재건하다. 숙정(肅正)하다. [주로 조직이나...', '6급']","['争夺', '/zh/entry?entryID=c_32f5bee3aa72', '[zhēngduó]', '쟁탈하다. 다투다.', '6급']","['蒸发', '/zh/entry?entryID=c_32f5bfe2ae76', '[zhēngfā]', '증발하다.', '6급']","['征服', '/zh/entry?entryID=c_32f5beeea477', '[zhēngfú]', '정복하다. 굴복시키다.', '6급']","['正负', '/zh/entry?entryID=c_32f5bce0a568', '[zhèngfù]', '플러스 마이너스.', '6급']","['正规', '/zh/entry?entryID=c_32f5bcefa87a', '[zhèngguī]', '정규의. 표준의.', '6급']","['正经', '/zh/entry?entryID=c_32f5bceeaa7b', '[zhèngjing]', '정직하다. 곧다. 단정하다. 점잖다.', '6급']","['争气', '/zh/entry?entryID=c_32f5bee1a86e', '[zhēngqì]', '잘 하려고 애쓰다. 지지 않으려고 애쓰다. 분발하다.', '6급']","['正气', '/zh/entry?entryID=c_32f5bde5ad76', '[zhèngqì]', '공명정대한 태도. 바른 기풍.', '6급']","['政权', '/zh/entry?entryID=c_32f5bae2a86b', '[zhèngquán]', '정권.', '6급']","['证实', '/zh/entry?entryID=c_32f5bae7a870', '[zhèngshí]', '실증하다. 사실을 증명하다.', '6급']","['征收', '/zh/entry?entryID=c_32f5bfe6a975', '[zhēngshōu]', '(공출미나 세금을) 징수하다.', '6급']","['证书', '/zh/entry?entryID=c_32f5bae7ab73', '[zhèngshū]', '증서. 증명서.', '6급']","['珍贵', '/zh/entry?entryID=c_32f4b9e2ac6d', '[zhēnguì]', '진귀하다. 귀중하다.', '6급']","['争先恐后', '/zh/entry?entryID=c_32f5bee0aa6f', '[zhēngxiānkǒnghòu]', '뒤질세라 앞을 다투다.', '6급']","['争议', '/zh/entry?entryID=c_32f5beefaf83', '[zhēngyì]', '쟁의하다. 논의하다. 쟁론하다. 논쟁하다.', '6급']","['正义', '/zh/entry?entryID=c_32f5bde1ab70', '[zhèngyì]', '정의.', '6급']"
243,"['正月', '/zh/entry?entryID=c_32f5bee4a871', '[zhēngyuè]', '정월.', '6급']","['挣扎', '/zh/entry?entryID=c_32f5bfe4ac76', '[zhēngzhá]', '발버둥치다. 몸부림치다. 발악하다.', '6급']","['郑重', '/zh/entry?entryID=c_32f5bae6ae75', '[zhèngzhòng]', '정중하다. 점잖고 엄숙하다.', '6급']","['症状', '/zh/entry?entryID=c_32f5bbe7ad76', '[zhèngzhuàng]', '증상. 증후.', '6급']","['正宗', '/zh/entry?entryID=c_32f5bdefa87b', '[zhèngzōng]', '정종.', '6급']","['震撼', '/zh/entry?entryID=c_32f4b7efaa76', '[zhènhàn]', '진동시키다. 뒤흔들다. 흥분〔감동〕시키다.', '6급']","['震惊', '/zh/entry?entryID=c_32f4b7eead78', '[zhènjīng]', '깜짝 놀라게 하다. 경악하게 하다.', '6급']","['镇静', '/zh/entry?entryID=c_32f5bee6a873', '[zhènjìng]', '냉정하다. 침착하다. 차분하다. 태연하다.', '6급']","['真理', '/zh/entry?entryID=c_32f4b9eeaa77', '[zhēnlǐ]', '진리.', '6급']","['阵容', '/zh/entry?entryID=c_32f4b7e4a869', '[zhènróng]', '진용.', '6급']","['侦探', '/zh/entry?entryID=c_32f4b9e3ad6f', '[zhēntàn]', '정탐하다.', '6급']","['枕头', '/zh/entry?entryID=c_32f4b7e7ab6f', '[zhěntou]', '베개.', '6급']","['珍稀', '/zh/entry?entryID=c_32f4b9e1af6f', '[zhēnxī]', '진귀하고 드물다.', '6급']","['真相', '/zh/entry?entryID=c_32f4b6e5ae6f', '[zhēnxiàng]', '진상. 실상.', '6급']","['振兴', '/zh/entry?entryID=c_32f4b7e2a463', '[zhènxīng]', '진흥시키다.', '6급']","['真挚', '/zh/entry?entryID=c_32f4b6e3af6e', '[zhēnzhì]', '성실한. 참된. 진실의. 마음에서 우러나는.', '6급']","['珍珠', '/zh/entry?entryID=c_32f4b9e1aa6a', '[zhēnzhū]', '진주.', '6급']","['斟酌', '/zh/entry?entryID=c_32f4b6e2a563', '[zhēnzhuó]', '헤아리다. 짐작하다. 고려하다. 심사숙고하다. 글이나 원고 내용을 다듬다, ...', '6급']","['折腾', '/zh/entry?entryID=c_32f4bbe7a870', '[zhēteng]', '(육체적·정신적으로) 고통스럽게 하다. 구박하다. 학대하다. 괴롭히다. 들볶다.', '6급']","['枝', '/zh/entry?entryID=c_32f5b8e7aa70', '[zhī]', '(～儿) 가지.', '6급']"
244,"['治安', '/zh/entry?entryID=c_32f2bde6aa71', ""[zhì'ān]"", '치안.', '6급']","['值班', '/zh/entry?entryID=c_32f5b6e0ab68', '[zhíbān]', '당번이 되다. 당직을 맡다. 당번을 서다.', '6급']","['指标', '/zh/entry?entryID=c_32f2bee1ae71', '[zhǐbiāo]', '지표. 수치.', '6급']","['直播', '/zh/entry?entryID=c_32f5b9e0a969', '[zhíbō]', '직파하다. 직접 파종하다. [옮겨심기를 하지 않고 직접 씨를 뿌리는 것]', '6급']","['制裁', '/zh/entry?entryID=c_32f2bce3aa6d', '[zhìcái]', '제재하다.', '6급']","['支撑', '/zh/entry?entryID=c_32f5bbe5a46b', '[zhīchēng]', '버티다. 받치다. 지탱하다.', '6급']","['支出', '/zh/entry?entryID=c_32f5bbe4af75', '[zhīchū]', '지출하다.', '6급']","['致辞', '/zh/entry?entryID=c_32f2bdeead7c', '[zhìcí]', '(의식이나 집회에서) 인사말을 하다. 축사를 하다. 연설을 하다.', '6급']","['指定', '/zh/entry?entryID=c_32f2bee0ab6d', '[zhǐdìng]', '(사전에 사람·시간·장소 등을) 지정하다. 확정하다.', '6급']","['脂肪', '/zh/entry?entryID=c_32f5b9e6a46a', '[zhīfáng]', '지방.', '6급']","['制服', '/zh/entry?entryID=c_32f2bce2ab6d', '[zhìfú]', '제복.', '6급']","['之际', '/zh/entry?entryID=c_32f5bbe7ab74', '[zhījì]', '(일이 발생한) 때. 즈음.', '6급']","['指甲', '/zh/entry?entryID=c_32f2beeea474', '[zhǐjia]', '손톱.', '6급']","['直径', '/zh/entry?entryID=c_32f5b6e6a96c', '[zhíjìng]', '직경.', '6급']","['知觉', '/zh/entry?entryID=c_32f5b8e3af71', '[zhījué]', '지각. 감각.', '6급']","['致力', '/zh/entry?entryID=c_32f2bdeeab7a', '[zhìlì]', '힘쓰다. 진력하다.', '6급']","['智力', '/zh/entry?entryID=c_32f2bae3af70', '[zhìlì]', '지력. 지능.', '6급']","['治理', '/zh/entry?entryID=c_32f2bde4a86d', '[zhìlǐ]', '통치하다. 다스리다. 관리하다.', '6급']","['指令', '/zh/entry?entryID=c_32f2bfe6ad76', '[zhǐlìng]', '지시하다. 명령하다.', '6급']","['滞留', '/zh/entry?entryID=c_32f2baeead79', '[zhìliú]', '…에 머물다〔체류하다〕.', '6급']"
